REGION_NAME,BUSINESS_AREA_NAME,NarrativeTitle,Indicator_Status3
EAPR,Cambodia,Update on the Context,"Cambodia’s real gross domestic product (GDP) growth was estimated at 4.8% in 2025 and 2026 projections are at 4.3%. The government’s rebasing of GDP made it 30% larger on average across years, so comparison and targets using old GDP figures need to be revisited. The Thai-Cambodia border conflict, rising trade restrictions and downturn in the real estate sector continues to threaten macroeconomic stability. The rights and inclusion of children, youth, adults, and older persons with disabilities were reaffirmed with the finalization of the third phase of the National Disability Strategic Plan (NSDP3) and an analysis of the national budget conducted in 2025 revealed a positive trend in government spending on disability–specific programming with allocations having doubled between 2020 and 2024. An independent assessment commissioned by the Ministry of Social Affairs, Veterans and Youth Rehabilitation (MoSVY) and funded by UNICEF, recommended maintaining the suspension of inter-country adoptions of children until robust safeguards and oversight mechanisms are in place and prioritize strengthening domestic adoption in line with international standards. The assessment found that while the legislative framework has improved, gaps remain in the enforcement and operationalization of laws and policies, particularly in relation to minimum standards for alternative care and adoption procedures.
Progress toward Sustainable Development Goal (SDG) 4 continued, with participation in organized learning a year before primary school rising to 71.4% (71.9% boys, 70.9% girls) and completion rates improving across all levels —101.5% at primary, 60.3% lower secondary, and 38.5% upper secondary. Grade 5 proficiency increased from 27% to 39% in reading and 39% to 62% in math between 2019 and 2024). With UNICEF’s technical and financial support, teacher quality advanced through Early Grade Mathematics training as part of the Early Grade Learning (EGL) expansion. Equity for indigenous children was strengthened through UNICEF’s support in developing and launching the Multi-lingual Education Action Plan 2024-2028. Government leadership led to the establishment of Early Childhood Development (ECD) technical working groups in four provinces, along with the development of provincial ECD action plans, while UNICEF-supported Social and Behavior Change (SBC) initiatives engaged over 2 million people nationwide, helping boost community participation in early childhood development and education activities. 
Administrative data and evidence generated by UNICEF highlighted advances in legal and policy frameworks, alongside persistent protection gaps affecting children in conflict with the law, children without parental care, migrants, and those exposed to violence and abuse. The Juvenile Justice Law Assessment confirmed limited use of diversion and non-custodial measures, with diversion remaining at six per cent in 2025, reflecting continued reliance on detention and uneven access to legal aid and case management. The 2025 inspection of residential care facilities documented a 70 per cent reduction in the number of children living in institutions compared to 2015, although the decline has been slower for children with disabilities and for girls (53 per cent of children still living in institutions are girls). Physical violence against children remains widespread and largely tolerated, with reporting remaining low in line with previous years. Progress toward full prohibition of corporal punishment in all settings and online grooming through a new Child Protection Law continues to be constrained by bureaucratic processes.  
In 2025, the Ministry of Health launched the Health Strategic Plan 2025–2034, which positions health as a core pillar of human capital development under the Pentagonal Strategy and prioritizes progress toward Universal Health Coverage by 2035. The rotavirus vaccine was introduced this year, and the measles outbreak response reached 1,008,039 children (with 524,180 girls). Targeted efforts to reduce newborn mortality rate (NMR) continued with the introduction of a decentralized newborn care model, combining a blended clinical coaching model, enabling 8,251 sick newborns to receive intensive care closer to home. The neonatal intensive care unit (NICU) at the National Maternal and Child Health Center (NMCHC) was strengthened with essential equipment and orientation and 149 health facilities across five vulnerable provinces were equipped with fetal dopplers and resuscitators, contributing to improved quality of maternal, newborn and child health (MNCH) services.        
The government continued to implement key social protection measures in 2025, particularly family package social assistance programmes and other programmes for poor and at-risk households which benefited 90% of all ID Poor households (47% female headed households and 51% of Family Package cash recipients are female, 56,530 - out of which 29,326 are female - are persons with disabilities registered in the family package). The impact of the border conflict with Thailand led to influx of nearly one million returning migrants from Thailand and nearly half million internally displaced persons and with limited fiscal space and uncertainties of border conflicts, it is quite challenging for government to implement timely shock responsive social protection programmes. Similarly, with limited fiscal space, the government budget allocation for social sectors (education, health, social protection) continues to fall short of international benchmarks and could undermine Cambodia’s progress toward reaching Cambodian Sustainable Development Goals (CSDGs) and key targets in Pentagonal Strategy Phase 1. 
Cambodia’s WASH sector has evolved as reflected in 2025 WHO/UNICEF Joint Monitoring Report with significant improvements in sanitation coverage—in 2025, 52% of the population have access to safely managed sanitation as compared to 36% in 2024, but there has been limited progress in access to safely managed water with 30% having access now as compared to 29% in 2024. Remaining gaps—most acute in rural and climate-vulnerable areas—have driven a strategic shift from access alone to climate-resilient services and solutions. Cambodia’s national climate framework centers children and social services in climate action. With sustained UNICEF advocacy, technical and financial support to the Ministry of Environment (MoE) climate-smart social sectors have been fully integrated into the Cambodia Climate Change Strategic Plan 2024–2033 (CCCSP/NAP) and nationally Determined Contribution (NDC 3.0) positioning the country as a global leader in child-sensitive, multisectoral climate adaptation. Cambodia’s climate agenda now prioritizes climate-smart social sectors, embedding climate risk into WASH, health, education, child and social protection planning, standards and financing. This positions essential services as frontline climate adaptation systems that protect children’s rights amid escalating climate risks.
"
EAPR,Cambodia,Major Achievements and UNICEF's Contribution,"In 2025, Cambodia’s education sector advanced significantly with UNICEF’s support for policy development, system strengthening, and inclusive programming. A major milestone was the launch of the Multilingual Education Action Plan 2024–2028, developed with strong indigenous community participation to promote linguistic diversity and inclusion. This was complemented by the review of the Gender Mainstreaming Strategic Plan, providing a robust evidence base for gender-responsive planning. The findings informed decision-making by guiding MoEYS and UNICEF to strengthen gender-responsive planning, integrate gender priorities into subnational action plans, and tailor capacity-building efforts—such as leadership development and positive discipline training—to better address school-related gender-based violence and advance gender-transformative outcomes. At the subnational level, UNICEF strengthened early childhood care and development (ECCD) governance by finalizing the Provincial Action Plan in Preah Vihear, conducting a situation analysis in Siem Reap, and training 85 provincial working group members in planning and results-based management. A new early childhood education costing tool was introduced to enable provinces to conduct evidence-based planning and strengthen budget advocacy by identifying resource needs and assessing the affordability of achieving universal five-year-old enrollment by 2030. Systemic improvements in teaching and learning were equally significant. UNICEF supported the rollout of an Early Grade Learning training package for Grades 1–3, benefiting over 9,500 teachers in six provinces, and Early Grade Mathematics training for 686 Grade 2 teachers. These large-scale capacity-building efforts directly contributed to improved learning outcomes, as reflected in the significant rise in Grade 5 reading and mathematics proficiency measured by the 2024 Southeast Asia Primary Learning Metrics (SEA-PLM). Teacher education reform progressed with the BA+1 progra
m in Mathematics and Physics and training for 696 teacher educators on the new Teacher Education Curriculum Framework and Professional Standards, helping align pre-service and in-service training with national competency standards and ensuring more consistent, higher-quality instruction nationwide. To equip adolescents with 21st-century skills, UNICEF expanded Local Life Skills Education and Volunteer for My Community programs nationwide, integrating them into pre-service teacher education curricula. To promote safe and protective learning environments, 2,821 school directors and teachers were trained on positive discipline and child protection, with a focus on preventing school-related gender-based violence. Quality early childhood education was strengthened through training 313 preschool teachers and distributing learning materials to 3,290 community preschools, including those in conflict-affected areas. Nurturing Care Parenting sessions reached 19,000 parents across 240 villages. A nationwide social and behavior change campaign engaged 3.5 million people and two million online users with gender-transformative messages challenging harmful norms and promoting positive role models. Collectively, these achievements strengthened education systems, improved teaching quality, and advanced equity and resilience, ensuring better learning opportunities for all children in Cambodia.
Guided by the 2022 UN CRC Concluding Observations and Cambodia’s SDG 16 and 5 targets, the child protection program made significant progress in strengthening national and subnational child protection systems. Using advocacy and technical leadership as key strategies, UNICEF linked evidence generation—largely supported by core resources—to legal reform, programme prioritization, and institutional capacity development across justice, alternative care, migration, climate resilience, and public finance for child protection. Particularly, UNICEF’s advocacy and technical guidance contributed to complete the interministerial revisions of  the child protection law retaining the provision on full prohibition of child marriage with no exceptions for girls aged 16 years as in the current legislation; and to developing subnational guidelines for child protection budgeting and to the appointment of two district-level social agents per district, accelerating diversion of children in conflict with the law. A study on children affected by cross-border migration between Cambodia and Thailand supported by the European Union through UNICEF, identified protection risks facing children in the context of migration, and informed the development of a bilateral MOU that spells out the roles and responsibilities of the two countries in the repatriation and reintegration process. UNICEF child protection team high-level advocacy efforts with Government, UN agencies and development partners, combined with technical advice to line ministries, resulted in the integration of child protection interventions into Cambodia’s Third Nationally Determined Contribution, including targets related to adaptation and strengthening the social service workforce for climate-responsive case management. This made Cambodia the first country ever to include child protection in its NDC. Further, UNICEF’s technical leadership facilitated excellent cross-sectoral collaboration, bringing the child protection, environme
nt, and disaster risk management sectors together for a three-day orientation on the role of the social service workforce in climate adaptation, strengthening system-wide coordination and resilience. Social Service Workforce professionalization advanced through the development of accreditation and licensing frameworks under a government directive (Prakas). In parallel, UNICEF provided ongoing technical oversight to social workers on the ground, enabling them to deliver quality case management and referral services to over 3,300 children at risk of abuse, neglect and physical and emotional violence. Additionally, district level social workers trained with UNICEF’s technical and financial support were able to provide Psychosocial First Aid to 3,289 children displaced by the Cambodia–Thailand border conflict, underscoring the critical role of the workforce in responding to emergencies. Complementing system-level work, three SBC flagship initiatives, namely the Positive Parenting program, Cambodia Protect, and the Pagoda Program involving Buddhist monks, reached collectively more than 30,000 people to challenge entrenched cultural norms that perpetuate violence against children, unnecessary family separation, and child marriage. By actively engaging families, youth, religious leaders, and local actors, these initiatives strengthened protective attitudes and practices, enhanced caregiver knowledge, and promoted gender-equitable norms directly contributing to safer environments for children and more resilient, informed communities.
UNICEF strengthened the enabling environment for maternal, child, and adolescent health and nutrition by supporting the Government to deliver key policy and systems milestones including the Fast Track Roadmap for Nutrition and the National Strategy for Food Security and Nutrition. UNICEF strengthened the national evidence base by completing a multisectoral Child and Adolescent Mental Health service mapping, overweight and obesity landscape analysis, and supporting the inclusion of children’s environmental health indicators in the 2024 Inter-censal Population Survey. The transition to DHIS2 was piloted in 260 health facilities across six provinces, preparing for national scale-up, and setting the foundation for more reliable data for decision-making and public health surveillance at all levels of the health system. Nutrition and vaccine supply chain and health care waste management assessments informed reforms, guidelines, and national strategies. Wasting treatment expanded to 756 health facilities and integrated nutrition/health messaging on social protection platforms reached 166,896 cash transfer recipients (85,807 pregnant women and 81,089 children under two of which 37,799 girls). UNICEF advocacy resulted in doubling government financing for Ready to Use Therapeutic Food (RUTF) for 2026 and a 5% annual increase through 2030.. This marks a critical transition toward domestic financing and long-term sustainability for treatment of wasting. An additional decentralized newborn care model was established, enabling 8,251 sick newborns to receive intensive care closer to home including an integrated WASH, healthcare waste management, and solarization approach. Such climate-resilient measures were introduced in 50 health facilities, benefiting an estimated 280,000 children under 5. Immunization outcomes improved, with 12 of 17 zero-dose districts reaching at least 80% Penta-1 coverage, national coverage reaching 93% for DPT3 and 100% for MR-1, the measles outbreak respo
nse reaching 1,008,039 children, and the rotavirus vaccine successfully introduced. UNICEF deployed mobile health and nutrition teams to 26 displacement sites across three provinces in December 2025, providing critical services, including screening/treating 1,163 children for malnutrition, more than 20% of whom were acutely malnourished. UNICEF strengthened sub-national capacity to address barriers to care. Integrated SBC and community engagement approaches directly linked 790,981 people to essential services, including immunization, nutrition, and maternal care. Parenting and nurturing care participation increased by 47% to 52,625 caregivers, adolescent engagement reached 120,000 young people, and 1,460 frontline workers were trained in interpersonal communication. Child injury prevention advanced with a Safe School Zone guideline, survival swimming program, and nationwide road safety and drowning prevention campaigns reaching millions online. Risk Communication and Community Engagement (RCCE) efforts also supported measles outbreak response among affected communities and displaced populations, reaching 15,405 people (9,842 female) in 26 displacement sites.
In 2025, three major milestones were achieved in advancing social protection, nearly 490,623 children (female: 250,356) benefited from monthly cash transfers under Family Package Social Assistance, including 79,336 aged 0–2 years, 313,770 in primary school, 72,547 in lower secondary, and 24,970 in upper secondary, alongside 1,377 students with disabilities. The programme also supported 46,123 persons with disabilities and 5,753 people living with HIV/AIDS, while children in ID Poor and at-risk households continued accessing health equity funds. Second, UNICEF supported the rollout of a national social protection registration portal, enabling integrated registration and interoperability across Family Package, Disability Identification, and ID Poor systems—setting a new standard for coordinated, data-driven service delivery. The integrated portal reduces duplication, streamlines beneficiary identification, and accelerates access to entitlements. Third, the innovative Gender-Responsive Social Protection capacity-building initiative was successfully implemented nationwide, and the shock-responsive Family Package operational manual was finalized, pending government adoption. At sub-national level, the government adopted inter-ministerial circular 007 and treasury guideline 7221 to streamline social service, sanitation, and environment budgeting, enhancing equity and efficiency. Citizen participation and transparency improved through the launch of the Commune/Sangkat Budget Monitoring System and Cambodia conducted its first disability-inclusive budget and Official Development Assistance (ODA) review, adopting a monitoring tool for the National Disability Strategic Plan 2024–2028 and integrating a Disability Inclusion (DI) marker into the ODA database, following endorsement of the Amman-Berlin Global Declaration.
In 2025, UNICEF supported the government’s Decentralization and Deconcentration (D&D) reform and advanced system strengthening in three target provinces. Efforts focused on institutional capacity building, improving planning, budgeting, and monitoring, and promoting child-centric governance. Key achievements include the rollout of Rights and Results-Based Management (RRBM) training, with materials developed and 40 national-level professionals trained, creating a pool of experts. Training was extended to 90 professionals and 30 senior leaders in three provinces, with the National School of Local Administration identified as the lead partner for sustainability. UNICEF provided technical support for sub-national planning, including the formulation of investment programs for 2026–2028 to promote evidence-based, results-oriented, and child-rights focused plans. Work is ongoing to develop Early Childhood Care and Development (ECCD) action plans in two provinces and provincial monitoring dashboards to strengthen accountability. Youth engagement was deepened through structured youth–district governor dialogues, amplifying adolescent voices in local decision-making. A review of Subnational Administration (SNA) investment programs is underway to inform 2026 actions and advocacy, ensuring investments increasingly reflect the rights and needs of children and adolescents.
For the first time, Cambodia’s national climate framework places children and social services at the centre of climate action, positioning the country as a global frontrunner in child-sensitive climate action. Through sustained UNICEF support to the Ministry of Environment, climate-smart social sectors were fully integrated into the Cambodia Climate Change Strategic Plan 2024–2033 and NDC 3.0 and positions Cambodia as a global leader in child-sensitive, multisectoral adaptation. Youth engagement underpinned this shift, with 111 young people co-developing the sub-national Children’s Climate Risk Index (CCRI) and 175 supporting NDC 3.0 through Local Conference of Youth (LCOY) 2025. Using the CCRI, 401 sub-national officials and community members in seven high-risk provinces strengthened understanding of child-specific climate risks. As a result, 20 of the highest-risk communes developed risk-informed, child-centered climate action plans embedded in three-year rolling investment plans. WASH results demonstrate how targeted investments in data, standards and financing translate into measurable gains for children. To address fragmented evidence on service quality, UNICEF led the national consultation and launched the updated Joint Monitoring Plan (JMP) country file, strengthening SDG 6 monitoring. A structural shift from access to safety followed, with water-quality testing integrated for the first time into the Cambodia Socio-Economic Survey. A major WASH financing gap in health care facilities (HCF) was addressed through a costed national WASH-in-HCF roadmap (2025–2030) and climate-resilient design standards, enabling prioritized investment. Capacity was strengthened through Water and Sanitation for Health Facility Improvement Tool (WASH FIT) in 15 facilities across four provinces, while menstrual health and hygiene modules were rolled out in 26 schools. UNICEF also advanced climate-resilient WASH financing and market-shaping efforts, strengthening the mobilization of 
private capital for climate-resilient water systems. Performance assessments of private water operators informed regulatory reform, while investment readiness support and impact-investor engagement aim at catalyzing concessional lending. This directly influenced the approval of the Water Infrastructures and Smart Energy (WISE) United Nations Joint Programme—Cambodia’s first blended-finance facility for climate-resilient water and renewable energy—mobilizing private capital for solar-powered water systems. Direct results include 58,074 people gaining climate-resilient, safely managed water services, and 28,954 gaining safely managed sanitation. Climate-smart investments—solarization of 49 health facilities, decentralized wastewater treatment, and solar systems in schools—reduced service disruptions during climate shocks. Emergency WASH support also reached conflict-affected communities, with recovery expanding to 30,000 people.
UNICEF continued to lead the United Nations in Cambodia Task Team for Protection of Sexual Exploitation and Abuse (UNCT PSEA Task Team) and provided technical guidance for the rollout of the Interagency PSEA SOPs (Standard Operating Procedures) to government partners. Ninety-five percent of government ministries working with UN agencies, including all institutions partnering with UNICEF, were reached through two orientation sessions, which resulted in the development of action plans to prevent and respond to SEA across UN-funded programs and fostered a common understanding among government of the PSEA zero-tolerance policy, while ensuring alignment with national legislations and code of conducts. Due to the cross-border conflict in the second part of the year, the Country Office (CO) intensified awareness raising efforts on SEA safe reporting channels, reaching more than 67,000 people across the country.
UNICEF reinforced its position as a leading voice for children and youth in Cambodia through integrated online and offline communication and public advocacy strategies. Leveraging a digital-first approach and robust media engagement, the CO secured over 300 UNICEF mentions across more than 20 major national and international outlets. In 2025, the CO launched four new high-impact campaigns and sustained five ongoing public communication initiatives, influencing parents to adopt positive practices for their children and influencing policymakers and the private sector to invest in child-centered, climate-resilient essential services. These efforts were supported by compelling multimedia storytelling, which positioned UNICEF Cambodia’s website as a leading platform on child rights with over 190,000 unique visitors in 2025. Digital engagement reached unprecedented levels, with social media overall reach exceeding 22.8 million, and the follower base growing by 19% to 688,800. Through multi-channel storytelling, and strategic alliances, UNICEF Cambodia delivered impactful child rights content, forging new partnerships with celebrities, content creators, youth networks, media, and the public-private sector. Strategic events, including World Children’s Day in Preah Vihear, mobilized over 15,000 participants and highlighted UNICEF’s ability to meaningfully engage youth on child rights in hard-to-reach areas. During the Cambodia–Thailand border crisis, the CO implemented a rapid emergency communication strategy to counter misinformation and build public trust. The CO pioneered local fundraising through an Urgent Appeal campaign, raising over $15,000 from individuals, $100,000 from private sector donors, and $1 million via public partnerships. CO advanced on Child Right Business efforts with Chambers of Commerce, including formalizing the partnership with the European Chamber of Commerce to promote responsible business practices, advocate for child rights and child lens investm
ent and jointly promote campaigns.
UNICEF advanced Government implementation of the National Action Plan for Early Childhood Care Development (NAP-ECCD) 2022–2026, building on last year’s mid-term review by supporting the finalization of Operational Guidelines for province-specific ECCD plans, known as Provincial Action Plans (PAPs), to accelerate implementation across 25 provinces. Governance and planning capacity were strengthened through training of 85 Provincial Women and Children Consultative Committee (PWCCC) members and ECCD Working Groups (22 women) on PAP-ECCD development and Results-Based Management (RBM), ensuring alignment with child rights principles. Evidence-based ECD planning was strengthened by integrating the ECD Index 2030 and Child Functioning Modules into the upcoming 2026 Cambodia Demographic and Health Survey (CDHS). These modules, absent in the previous round, will enable comprehensive measurement of cognitive, socio-emotional, and language development, improve monitoring of child related SDGs, and guide targeted investments for inclusive ECD services and inform development of the next NAP-ECCD (2027-2030). Financing capacity for ECD improved through the introduction of an Early Childhood Education (ECE) costing tool and a provincial simulation model, enabling provinces to assess affordability and advocate for universal five-year-old enrollment by 2030. Efforts towards institutionalization and sustainable financing of village health support groups (VHSGs) continued through the ongoing development of Operational Guidelines for Community Participation in Health. These guidelines, expected to be finalized in 2026, will include costing frameworks to enable Government to assess affordability and advocate for integration into national and subnational plans and budgets.
Integrated SBC interventions directly engaged 1,585,940 vulnerable children and families (61% female) in reflective dialogue to shift harmful norms—such as low parental engagement in early learning and tolerance of harsh discipline—while improving access to essential services. These efforts contributed to stronger caregiver engagement and increased uptake of ECD and parenting services. In addition, a new ECD multimedia campaign launched in October 2025 reached over 5 million people nationwide, further reinforcing positive caregiving practices and demand for early childhood development services. Partners, including six government ministries and five Civil Society Organizations (CSOs), are increasingly adopting advanced ECD and SBC approaches. These include nurturing care parenting based on the Nurturing Care Framework, and Minimum Quality Standards for Community Engagement, complemented by innovative SBC tools such as Human-Centered Design, interpersonal communication skills, feedback mechanisms, and behavioural nudges to promote behaviour change. Capacity-building initiatives strengthened SBC skills for 135 government officials across sectors (61 women) and 34 CSO staff (12 women), while 1,952 ECD frontline workers (55% females) acquired interpersonal communication skills to deliver inclusive ECD services. Integrated parenting sessions reached 52,625 parents and caregivers (35% men), and the Parenting Chatbot engaged 8,191 caregivers, including 45% men, fostering greater participation and demand for ECD and positive parenting services.
UNICEF Cambodia advanced gender-transformative outcomes by translating evidence into action across sectors. Girls’ leadership and visibility were elevated through digital and Science, Technology, Engineering, and Mathematics (STEM) initiatives, most notably with adolescent girls-led teams winning four out of seven categories at UNICEF’s global Game Jam demonstrating girls’ innovation potential on an international stage. Girls’ meaningful participation was also strengthened in sensitive and high-impact areas such as child marriage prevention, where adolescent girls influenced programme design and evidence generation. In parallel, UNICEF strengthened gender responsiveness within the social protection system by building the capacity of 142 national and sub-national policymakers and service providers (28 female) through gender-responsive social protection training. Together, these efforts contributed to shifting gender norms, creating visible role models for girls, and fostering more inclusive systems that expand girls’ agency, resilience, and opportunities.
UNICEF has steadily increased the meaningful participation of adolescents in all aspects of programming in Cambodia and a total of 242,334 adolescents, 54% of them girls, including those with disability and ethnic minority, participated in or led UNICEF-supported programmes.  Programme results include 411,287 scholarships for grades 1–12 (52% girls), helping poor children stay in school; over 90,000 nine-year-old girls receiving HPV vaccinations; and strengthened child-marriage prevention efforts led by 298 adolescents and youth (241 female), including AYRG members, addressing harmful gender and social norms. Young people influenced commune planning and budgeting, contributed to national climate policy including Cambodia’s NDC 3.0, and engaged in structured social innovation platforms such as Generation Future. Together, these results reflect a scalable, integrated model that institutionalizes youth participation within public systems while strengthening the pipeline from skills development to civic leadership.
"
EAPR,Cambodia,"Challenges, Lessons Learned and Future Outlook","In 2025, key capacity development initiatives, including the Teacher Qualification Upgrade program and new Continuous Professional Development (CPD) courses, were delayed due to extensive assessments and prioritization of training needs. Border conflict with Thailand further disrupted ECCD action plans and Nurturing Care Parenting sessions. Policy dialogues provided critical lessons: the Global Partnership for Education (GPE) Compact Mid-Term Review reaffirmed UNICEF’s leadership in aligning partner support with MoEYS reforms and mobilizing resources. At the subnational level, budget advocacy proved most effective when paired with capacity-building and evidence-based planning using tools like the ECE costing model, which enabled provinces to quantify resource gaps and strengthen evidence-based budget requests for the ECE sub-sectors. Looking ahead, UNICEF will accelerate teacher education reforms including strengthening gender equality in teacher training, expand inclusive education, and strengthen ECCD governance to build a resilient, equitable education system. UNICEF will continue engagement with the GPE to support MoEYS in advancing key education reforms and programmes. In parallel, in its role as Coordinating Agency, UNICEF will lead the application process for the upcoming GPE funding round (GPE 2030), in close collaboration with MoEYS and key development partners and also explore opportunities to strengthen private sector engagement in GPE initiatives to maximize the financial and programmatic impact on educational outcomes.
The child protection program faced several constraints that affected results in some areas. Notably, the suspension of USAID funding required careful re-prioritization and strategic use of core resources to advance key priorities. Ongoing public administration reforms offered opportunities to strengthen institutional capacity but also caused delays in decision-making, affecting processes such as the finalization of the Child Protection Law and the appointment of additional provincial social workers. Blurred mandates among institutions slowed coordination, particularly on the violence against children (VAC) and GBV agenda and led to inconsistent response and accountability pathways. Also, the cross-border conflicts since July diverted resources and efforts from regular programming. Moving forward, UNICEF will use these lessons to refine contingency strategies, and strengthen partnerships, particularly with the private sector, to sustain impact for every child.
Malnutrition prevention and identification are lagging due to limited provision of growth monitoring and causes such as maternal nutrition not being addressed systematically. Data quality gaps and the complexity of multisectoral coordination persist, particularly for emerging priorities, such as mental health. The suspension of funds such as those from the U.S. government created gaps the health sector, while the border crisis disrupted implementation and exacerbated inequalities. Priorities for the coming year include advancing decentralized newborn care, childhood NCDIs and disability in PHC, evidence-generation on children’s environmental health, and the nutrition–climate nexus. UNICEF will continue focusing on strengthening supply chains, information systems, and workforce capacity to improve equitable health outcomes.
The WASH programme demonstrated adaptive and agile management in advancing climate resilient results, despite limited and increasingly constrained resources. What worked was a strong focus on systems strengthening—data, standards and financing—allowing scarce resources to catalyze scale (including leveraging private sector) and better targeting the most marginalized children. Evidence-based planning enabled course correction and sub-national prioritization. Key challenges remain persistent service-quality gaps, fragmented financing, and funding constraints that limit direct service delivery. Building on these lessons, the office will further sharpen climate-smart social sector strategies, leverage partnerships and innovative financing, and use its convening role to maximize impact beyond UNICEF resources, ensuring children furthest behind are reached first. 
Social protection remains a priority in the pentagonal strategy phase 1 (PS1) and gradual progress and expansion is being made toward achieving targets; however,  current transfer values are insufficient to offset rising cost-of-living pressure and recurrent emergencies. With limited fiscal space, the government prioritizes public expenditure on targeted and priority programmes set in the PS1 and those critical for reforms. At sub-national level, the fiscal space continues to exist though not sufficient to meet the increasing demand; thus, there is a need to look at efficiency and shape the direction of sub-national budget toward national priorities. Significant capacity gaps in result-based planning and budgeting continue to exist signaling the need to increase investment in RRBM capacity building. 
The surge of online misinformation during the border conflict with Thailand significantly heightened reputational risks for UNICEF. With funding in decline, maintaining communication capacities will be critical to safeguard the CO’s ability to implement effective emergency communication strategies in volatile contexts, while also meeting the growing demand for local fundraising through targeted online and offline marketing campaigns. 
In 2026, UNICEF Cambodia will deepen private sector engagement across health, nutrition, education, WASH, child protection, social policy and climate action. Through youth empowerment putting adolescent girls in the center, digital transformation, innovative finance, and the promotion of child rights and gender equality and responsible business practices, UNICEF Cambodia will scale cross-sectoral solutions delivering equitable and sustainable results for children and young people nationwide. UNICEF and the Ministry of Environment will collaborate to develop Cambodia’s first proposal to the Fund for Responding to Loss and Damage under the Barbados Implementation Modalities (BIM). The partnership will combine UNICEF’s technical expertise in child-centred, climate-resilient social services with the Ministry’s leadership on national loss and damage priorities and international climate finance.
In 2026, UNICEF jointly with the Royal Government of Cambodia (RGC) will finalize two ongoing initiatives to respond to the 2022 concluding observations of the Committee on the Rights of the Child (CRC). First, completion of a Child Rights Budget Analysis to generate evidence and provide actionable recommendations for strengthening the adequacy, equity, and efficiency of public spending to achieve better outcomes for every child. The country is in the process of implementing its Pentagonal Strategy Phase 1 2023-2028, new five-year National Strategic Development Plan (NSDP) 2024-2028 and Neary Rattanak (gender equality and women’s empowerment) VI Strategic Plan (2024-2028). This period at mid-term presents a window of opportunity to ensure that children are placed at the heart of the country's development and fiscal agenda. The 2022 Concluding Observations from the CRC specifically recommended that the RGC increases resource allocations for children, leveraging public financial management (PFM) reforms to track spending and assess the distributional impacts of investment. Second, finalization of the assessment on Cambodia’s readiness to ratify Optional Protocol on Communications Procedure (OPIC) is expected to contribute to the Government’s commitment in this area and will inform the development of a Road Map toward ratification, to be jointly developed with national stakeholders and young people. Building on the consultations conducted through the Review, UNICEF will support the strengthening of young people’s capacity to advocate for ratification, including through the co-creation of age-appropriate and gender-responsive communication materials and a targeted advocacy plan on both the CRC Concluding Observations and OPIC.
"
